id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
64288,Women Tops & Tunics,10,11,8,8,7,7,3,4,3,11,4
3207,Men Tshirts,5,0,7,10,12,10,3,4,3,7,4
25379,Sarees,10,15,13,0,5,8,1,10,10,7,3
69730,Women Tops & Tunics,10,1,3,2,17,0,6,8,5,11,2
54803,Women Tops & Tunics,10,0,3,2,4,0,6,8,5,11,4
15960,Sarees,10,8,14,9,0,12,3,4,10,8,8
29299,Kurtis,9,13,6,3,1,6,3,4,8,10,4
11975,Sarees,10,8,14,9,18,12,3,4,10,5,3
17505,Sarees,10,8,14,9,18,8,3,4,10,5,3
57131,Women Tops & Tunics,10,5,1,2,11,0,4,3,5,11,4
36419,Women Tshirts,8,2,8,8,2,2,5,6,3,7,4
69196,Women Tops & Tunics,10,7,2,2,4,0,6,8,5,11,2
41141,Women Tshirts,8,18,8,8,10,4,5,6,3,7,4
18758,Sarees,10,14,14,0,19,12,1,7,10,8,3
56234,Women Tops & Tunics,10,1,6,6,7,7,3,4,8,7,4
51051,Women Tshirts,8,8,6,6,7,13,5,4,3,7,4
5486,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
11862,Sarees,10,15,13,0,2,12,3,7,10,3,3
43224,Women Tshirts,8,11,8,2,10,3,5,6,3,7,4
49681,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
3440,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
44267,Women Tshirts,8,11,6,2,10,13,5,6,3,7,4
47220,Women Tshirts,8,11,8,8,10,13,5,6,3,7,4
40818,Women Tshirts,8,17,1,2,10,2,5,6,3,7,4
20818,Sarees,10,8,14,9,0,12,3,4,10,8,3
51838,Women Tops & Tunics,10,0,2,8,7,0,3,1,3,3,4
69958,Women Tops & Tunics,10,2,6,8,7,0,3,4,3,11,2
2992,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
14694,Sarees,10,15,13,9,5,8,1,10,10,7,3
56632,Women Tops & Tunics,10,10,8,2,11,0,6,8,5,3,4
62664,Women Tops & Tunics,10,8,6,8,7,7,3,8,3,3,2
12749,Sarees,10,8,14,0,2,12,3,11,10,3,3
31424,Kurtis,9,13,6,6,1,6,3,4,5,10,4
22784,Sarees,10,8,6,6,7,12,3,4,3,7,3
5330,Men Tshirts,5,0,7,10,12,10,3,4,3,7,4
61470,Women Tops & Tunics,10,13,6,6,7,7,3,4,2,7,4
67610,Women Tops & Tunics,10,8,6,6,4,7,3,4,5,7,2
19411,Sarees,10,14,13,0,2,12,3,4,10,3,3
6241,Men Tshirts,5,8,6,6,12,7,3,4,3,7,4
11546,Sarees,10,15,14,9,0,12,1,10,10,6,3
30765,Kurtis,9,9,6,1,1,7,3,4,8,10,4
34750,Women Tshirts,8,0,8,4,10,3,5,6,3,7,4
1078,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
5985,Men Tshirts,5,8,9,7,2,10,3,4,3,7,4
30889,Kurtis,9,0,6,1,1,7,6,4,8,10,4
66096,Women Tops & Tunics,10,13,3,8,4,0,6,8,2,9,2
25027,Sarees,10,8,13,9,18,8,3,4,9,6,3
43514,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
32516,Kurtis,9,5,6,6,1,7,3,4,5,10,4
127,Men Tshirts,5,0,9,7,16,10,3,4,3,7,4
33091,Women Tshirts,8,5,6,2,12,11,5,6,3,7,4
20029,Sarees,10,14,13,0,5,1,3,11,1,3,3
43423,Women Tshirts,8,2,8,6,7,13,5,6,1,7,4
367,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
26577,Kurtis,9,13,0,3,8,2,6,8,8,10,4
15970,Sarees,10,14,12,0,2,8,1,11,7,13,8
8251,Sarees,10,8,13,6,5,14,3,4,3,7,3
68875,Women Tops & Tunics,10,0,6,8,7,0,3,4,3,7,4
50133,Women Tshirts,8,8,6,8,7,13,3,4,3,7,4
146,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
14546,Sarees,10,8,2,6,5,7,3,4,3,7,3
27675,Kurtis,9,5,11,3,1,6,0,1,8,10,4
64568,Women Tops & Tunics,10,8,6,8,15,7,6,4,3,7,2
20611,Sarees,10,15,13,9,5,8,1,10,10,0,3
55863,Women Tops & Tunics,10,17,6,8,11,7,4,4,5,11,4
50974,Women Tshirts,8,17,6,6,7,7,5,6,3,7,4
9726,Sarees,10,2,14,0,2,8,3,7,1,3,3
57086,Women Tops & Tunics,10,17,1,2,11,0,4,9,2,11,6
46638,Women Tshirts,8,8,6,6,7,3,3,4,3,7,4
43032,Women Tshirts,8,0,8,8,10,9,5,6,3,7,4
30035,Kurtis,9,0,6,6,1,7,3,4,8,10,4
43919,Women Tshirts,8,17,8,8,10,3,5,6,3,7,4
21180,Sarees,10,15,13,9,5,8,1,10,10,7,3
58564,Women Tops & Tunics,10,8,3,6,2,7,6,4,3,7,2
31858,Kurtis,9,0,6,6,1,6,3,4,5,10,4
2061,Men Tshirts,5,2,9,7,2,10,3,4,3,7,4
37011,Women Tshirts,8,0,8,4,10,2,5,6,3,7,4
50454,Women Tshirts,8,17,8,8,7,7,3,4,3,7,4
33720,Women Tshirts,8,11,4,4,10,9,5,6,3,7,4
57997,Women Tops & Tunics,10,2,6,6,7,7,3,4,3,7,4
10180,Sarees,10,8,13,0,5,14,3,4,10,5,3
21021,Sarees,10,8,14,9,18,8,3,4,10,4,3
24763,Sarees,10,15,14,0,2,8,3,11,7,13,3
3827,Men Tshirts,5,6,9,6,2,10,3,4,3,7,4
44770,Women Tshirts,8,2,6,6,7,7,3,6,3,7,4
49341,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
14347,Sarees,10,8,12,9,0,8,3,4,10,8,8
14538,Sarees,10,8,10,0,0,12,3,4,9,6,3
41290,Women Tshirts,8,11,8,2,10,3,5,6,3,7,4
3387,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
61329,Women Tops & Tunics,10,3,3,2,17,0,6,8,5,3,2
51582,Women Tops & Tunics,10,8,6,6,11,0,4,1,3,7,2
56682,Women Tops & Tunics,10,8,6,6,4,0,4,4,2,7,2
53171,Women Tops & Tunics,10,2,8,8,11,0,4,5,5,11,7
36104,Women Tshirts,8,6,8,8,2,2,5,6,3,7,4
7911,Sarees,10,8,14,9,18,12,3,4,10,8,8
53708,Women Tops & Tunics,10,8,6,6,11,7,3,8,3,9,4
18725,Sarees,10,8,13,0,5,1,3,4,10,3,3
26415,Kurtis,9,1,0,1,7,2,0,1,8,10,4
43582,Women Tshirts,8,0,8,8,10,13,5,6,3,7,4
46886,Women Tshirts,8,2,8,6,10,7,3,4,3,7,4
38501,Women Tshirts,8,18,8,2,10,9,5,6,3,7,4
31157,Kurtis,9,13,6,6,1,7,3,8,8,10,4
7527,Sarees,10,14,14,9,2,8,1,11,7,13,8
28456,Kurtis,9,18,6,1,8,7,6,1,3,7,4
15384,Sarees,10,15,13,9,5,8,1,10,10,0,3
70033,Women Tops & Tunics,10,8,8,6,7,7,6,8,3,9,2
33938,Women Tshirts,8,0,8,4,10,3,0,6,3,7,4
19588,Sarees,10,8,14,0,19,12,3,4,10,8,3
28792,Kurtis,9,5,6,6,1,7,6,4,6,12,4
4281,Men Tshirts,5,0,9,6,2,7,3,4,3,7,4
18642,Sarees,10,15,13,0,3,1,0,7,10,13,3
15079,Sarees,10,14,13,0,2,7,3,7,10,3,3
21287,Sarees,10,8,5,5,9,8,3,11,10,2,3
24365,Sarees,10,15,13,6,5,8,1,10,10,0,3
33822,Women Tshirts,8,2,8,4,10,3,0,6,3,7,4
6957,Men Tshirts,5,8,9,6,7,7,3,4,3,7,4
6828,Men Tshirts,5,8,6,7,7,10,3,4,3,7,4
55047,Women Tops & Tunics,10,5,8,8,4,0,6,8,8,3,4
28798,Kurtis,9,0,6,6,1,7,6,8,8,10,4
65447,Women Tops & Tunics,10,8,3,8,13,0,3,4,3,7,4
45905,Women Tshirts,8,17,8,8,10,9,5,6,3,7,4
54939,Women Tops & Tunics,10,17,8,2,11,0,4,4,5,11,4
52632,Women Tops & Tunics,10,13,3,6,15,7,6,8,3,7,4
44939,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
65979,Women Tops & Tunics,10,17,1,2,11,0,4,9,2,11,4
65668,Women Tops & Tunics,10,17,8,2,2,7,4,4,5,11,4
58092,Women Tops & Tunics,10,0,3,8,2,0,6,8,5,3,0
47308,Women Tshirts,8,2,8,8,10,7,5,4,3,7,4
5890,Men Tshirts,5,17,6,7,7,7,3,4,3,7,4
41424,Women Tshirts,8,2,8,8,10,2,5,6,3,7,4
48974,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
44442,Women Tshirts,8,18,6,8,10,13,5,6,3,7,4
35131,Women Tshirts,8,6,8,8,2,2,5,6,3,7,4
48659,Women Tshirts,8,8,6,6,7,3,3,4,3,7,4
38685,Women Tshirts,8,2,8,8,10,13,5,6,1,7,4
43273,Women Tshirts,8,18,8,2,10,4,5,6,3,7,4
64541,Women Tops & Tunics,10,18,3,2,11,0,6,8,6,12,4
23715,Sarees,10,8,14,9,18,12,3,4,10,5,3
46392,Women Tshirts,8,18,8,8,10,13,5,6,3,7,4
37047,Women Tshirts,8,0,4,8,10,11,5,6,3,7,4
3656,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
14563,Sarees,10,14,13,9,5,14,3,4,10,5,3
20511,Sarees,10,8,14,0,2,1,3,4,1,5,3
23716,Sarees,10,8,13,6,5,8,3,4,10,8,3
45218,Women Tshirts,8,17,8,2,10,9,5,6,3,7,4
26853,Kurtis,9,13,11,3,1,6,0,1,8,10,4
31664,Kurtis,9,1,6,1,8,7,3,4,8,10,4
46488,Women Tshirts,8,8,6,6,7,3,5,4,3,7,4
68293,Women Tops & Tunics,10,18,3,2,11,0,6,8,5,11,2
51983,Women Tops & Tunics,10,0,1,2,11,0,4,9,2,11,4
210,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
7955,Sarees,10,8,14,9,0,8,3,4,10,6,3
32621,Women Tshirts,8,2,4,4,12,11,5,6,3,7,4
21938,Sarees,10,8,14,9,0,8,3,4,10,6,3
16717,Sarees,10,15,13,0,5,8,1,10,10,7,3
19781,Sarees,10,8,12,9,18,8,3,4,10,8,8
38381,Women Tshirts,8,18,8,8,10,3,5,6,3,7,4
52978,Women Tops & Tunics,10,7,3,2,2,0,6,8,2,11,4
51355,Women Tshirts,8,17,8,2,7,7,5,4,3,7,4
10255,Sarees,10,8,2,6,2,1,3,7,10,3,3
69920,Women Tops & Tunics,10,8,6,2,11,7,3,4,2,7,2
11691,Sarees,10,8,14,9,0,8,3,4,10,6,3
63704,Women Tops & Tunics,10,0,8,8,11,7,3,4,5,7,4
51511,Women Tops & Tunics,10,2,8,6,7,7,0,8,3,7,4
53330,Women Tops & Tunics,10,8,3,6,15,7,3,4,3,7,2
8849,Sarees,10,15,13,0,5,8,1,10,10,7,3
69173,Women Tops & Tunics,10,0,1,2,11,0,4,5,5,11,1
29818,Kurtis,9,18,6,1,1,6,3,8,8,10,4
34552,Women Tshirts,8,2,8,2,10,9,2,0,3,7,4
15457,Sarees,10,8,14,0,9,12,0,11,10,5,3
65284,Women Tops & Tunics,10,0,1,2,11,0,4,5,2,11,4
17788,Sarees,10,15,13,0,5,8,1,10,10,7,3
28614,Kurtis,9,13,0,6,1,6,3,8,8,10,4
51154,Women Tshirts,8,8,6,6,7,13,5,4,3,7,4
50344,Women Tshirts,8,17,6,8,10,13,5,6,3,7,4
54291,Women Tops & Tunics,10,8,6,2,2,0,6,4,3,11,4
13666,Sarees,10,8,13,0,2,12,3,4,10,3,3
37425,Women Tshirts,8,6,8,8,2,2,5,6,3,7,4
17906,Sarees,10,14,12,0,2,8,3,11,7,13,3
58537,Women Tops & Tunics,10,8,6,6,4,7,6,4,3,7,4
9313,Sarees,10,14,13,0,2,12,3,4,10,5,3
57982,Women Tops & Tunics,10,0,8,8,11,0,6,8,8,9,4
50984,Women Tshirts,8,17,8,6,7,7,3,4,3,7,4
31816,Kurtis,9,8,6,6,1,7,3,8,8,10,4
32719,Women Tshirts,8,2,8,4,2,2,0,6,3,7,4
65510,Women Tops & Tunics,10,8,6,2,7,7,6,8,2,7,4
20738,Sarees,10,8,13,6,5,12,3,4,3,7,3
15087,Sarees,10,8,12,9,6,8,3,4,10,6,3
24230,Sarees,10,14,14,0,2,8,3,11,7,13,8
68130,Women Tops & Tunics,10,0,1,2,11,0,4,9,5,11,1
67561,Women Tops & Tunics,10,5,1,2,11,0,4,9,5,11,4
15370,Sarees,10,8,12,9,0,8,3,4,10,8,3
5504,Men Tshirts,5,8,9,7,7,7,3,4,3,7,4
18801,Sarees,10,8,14,9,18,12,3,4,10,6,3
8139,Sarees,10,8,13,0,2,12,3,4,10,5,3
10499,Sarees,10,8,14,0,3,12,3,4,10,4,3
7979,Sarees,10,8,13,0,2,14,3,4,1,3,3
64443,Women Tops & Tunics,10,2,8,8,4,0,6,8,5,11,4
14273,Sarees,10,15,14,9,18,12,0,11,10,3,3
54383,Women Tops & Tunics,10,8,8,8,11,7,3,4,5,9,4
67864,Women Tops & Tunics,10,11,6,6,7,0,3,8,3,11,4
67529,Women Tops & Tunics,10,11,1,2,11,0,4,9,2,11,4
40891,Women Tshirts,8,2,8,2,10,3,5,6,3,7,4
35443,Women Tshirts,8,6,8,8,2,2,5,6,3,7,4
19135,Sarees,10,2,14,0,2,12,3,11,10,3,3
67823,Women Tops & Tunics,10,10,3,2,11,0,6,8,5,11,2
40866,Women Tshirts,8,0,8,2,10,3,5,6,3,7,4
66188,Women Tops & Tunics,10,8,8,8,7,7,3,8,8,7,4
1346,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
20567,Sarees,10,15,12,9,0,8,1,10,10,8,3
34639,Women Tshirts,8,2,8,4,10,13,0,6,3,7,4
48152,Women Tshirts,8,6,8,8,7,13,5,6,3,7,4
25914,Kurtis,9,0,11,3,1,6,0,8,8,10,4
51382,Women Tops & Tunics,10,17,3,8,15,0,6,8,5,9,5
69221,Women Tops & Tunics,10,18,3,8,13,0,6,8,5,9,2
38037,Women Tshirts,8,2,8,2,10,13,2,6,3,7,4
26082,Kurtis,9,5,0,3,1,6,6,8,8,10,4
52109,Women Tops & Tunics,10,2,2,8,7,7,3,2,3,3,2
19086,Sarees,10,8,14,9,0,8,3,4,10,6,8
39361,Women Tshirts,8,6,8,8,10,4,5,4,3,7,4
27198,Kurtis,9,0,11,3,1,6,0,1,8,10,4
37914,Women Tshirts,8,2,8,2,10,9,5,6,3,7,4
32065,Kurtis,9,6,6,6,1,7,3,4,8,10,4
46635,Women Tshirts,8,0,8,8,10,13,5,6,3,7,4
37948,Women Tshirts,8,0,8,8,10,3,5,6,3,7,4
44822,Women Tshirts,8,8,6,2,10,7,5,4,1,7,4
34163,Women Tshirts,8,2,4,4,10,13,0,6,3,7,4
23642,Sarees,10,8,14,9,0,8,3,4,10,4,3
36272,Women Tshirts,8,2,8,8,12,11,5,6,3,7,4
25591,Sarees,10,15,14,9,0,8,1,10,10,6,3
37218,Women Tshirts,8,18,8,8,2,2,5,6,3,7,4
31240,Kurtis,9,13,0,6,1,7,3,4,8,10,4
58522,Women Tops & Tunics,10,2,3,2,7,7,6,8,2,7,4
69108,Women Tops & Tunics,10,17,6,6,11,7,3,4,3,7,4
35664,Women Tshirts,8,17,8,4,10,3,0,6,3,7,4
69338,Women Tops & Tunics,10,8,6,6,11,0,3,1,5,7,4
29137,Kurtis,9,5,6,1,1,7,0,4,8,10,4
46673,Women Tshirts,8,17,8,8,10,3,5,6,3,7,4
65633,Women Tops & Tunics,10,1,6,6,7,0,3,4,3,9,4
28938,Kurtis,9,8,0,6,1,6,6,8,8,10,4
37341,Women Tshirts,8,5,8,2,12,11,5,6,3,7,4
49162,Women Tshirts,8,17,8,6,10,7,3,4,3,7,4
36723,Women Tshirts,8,8,4,4,10,2,3,6,3,7,4
29557,Kurtis,9,0,0,6,1,7,6,4,5,10,4
63079,Women Tops & Tunics,10,13,3,6,15,7,6,8,2,7,4
8761,Sarees,10,15,13,0,5,8,1,10,10,7,3
24358,Sarees,10,8,14,9,18,8,3,4,10,4,3
15704,Sarees,10,15,14,0,2,8,3,11,7,13,8
37846,Women Tshirts,8,0,8,2,10,3,5,6,3,7,4
46465,Women Tshirts,8,8,8,2,7,9,3,4,3,7,4
63393,Women Tops & Tunics,10,17,1,2,11,0,4,3,5,11,4
32480,Kurtis,9,5,6,6,1,7,3,4,5,10,4
12633,Sarees,10,8,2,6,5,7,3,4,3,7,8
27862,Kurtis,9,3,0,1,1,7,6,8,8,10,4
59857,Women Tops & Tunics,10,3,6,8,2,7,3,4,3,7,4
50229,Women Tshirts,8,8,8,6,10,13,3,6,3,7,4
25757,Sarees,10,8,14,9,0,8,3,4,10,6,3
45369,Women Tshirts,8,18,8,2,7,13,5,6,3,7,4
44288,Women Tshirts,8,8,8,2,7,3,5,4,3,7,4
49998,Women Tshirts,8,17,8,6,7,7,3,6,3,7,4
31852,Kurtis,9,18,6,6,1,7,6,4,8,10,4
21701,Sarees,10,8,14,9,0,8,3,4,10,8,3
6251,Men Tshirts,5,8,6,6,16,7,3,4,3,7,4
35617,Women Tshirts,8,0,4,8,10,4,5,6,3,7,4
67471,Women Tops & Tunics,10,18,8,2,11,7,4,1,5,11,4
43870,Women Tshirts,8,17,8,2,10,3,5,6,3,7,4
42742,Women Tshirts,8,17,8,2,10,2,5,6,1,7,4
47822,Women Tshirts,8,8,8,8,7,7,3,4,1,7,4
9763,Sarees,10,15,13,0,2,1,3,7,10,5,3
2589,Men Tshirts,5,0,9,7,16,10,3,4,3,7,4
40875,Women Tshirts,8,2,4,2,10,13,5,6,3,7,4
42178,Women Tshirts,8,18,1,2,10,13,5,6,3,7,4
2980,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
66136,Women Tops & Tunics,10,0,3,2,4,0,6,8,5,3,4
58074,Women Tops & Tunics,10,11,6,6,7,0,3,4,2,11,4
39418,Women Tshirts,8,0,8,8,10,9,5,6,3,7,4
28547,Kurtis,9,12,0,6,7,7,0,4,8,10,4
44877,Women Tshirts,8,2,6,6,7,7,3,4,3,7,4
9106,Sarees,10,8,14,9,0,8,3,4,10,8,8
28340,Kurtis,9,6,0,1,1,7,0,1,5,10,4
32845,Women Tshirts,8,6,8,8,2,2,2,0,3,7,4
10455,Sarees,10,15,14,9,0,8,1,10,10,8,3
62605,Women Tops & Tunics,10,3,6,2,7,7,3,4,2,7,2
52887,Women Tops & Tunics,10,6,8,2,11,0,4,1,5,11,6
63804,Women Tops & Tunics,10,8,6,8,7,7,3,1,3,11,4
54465,Women Tops & Tunics,10,5,8,8,4,0,0,1,5,11,4
10275,Sarees,10,8,14,9,0,8,3,4,10,8,3
18790,Sarees,10,14,14,0,2,8,1,11,7,13,8
38065,Women Tshirts,8,2,6,8,10,2,5,6,3,7,4
58830,Women Tops & Tunics,10,2,3,2,11,0,6,8,8,3,2
51453,Women Tops & Tunics,10,11,8,8,11,0,4,8,8,11,1
41352,Women Tshirts,8,18,8,2,10,9,5,6,3,7,4
3461,Men Tshirts,5,0,7,10,12,10,3,4,3,7,4
31871,Kurtis,9,1,6,6,1,7,0,4,8,10,4
24207,Sarees,10,15,13,9,5,8,1,10,10,0,3
38637,Women Tshirts,8,18,8,2,10,4,5,6,3,7,4
50546,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
25240,Sarees,10,8,14,9,18,8,3,4,10,6,3
58965,Women Tops & Tunics,10,17,6,2,7,7,3,4,3,7,4
24138,Sarees,10,8,13,6,5,12,3,4,3,7,3
47199,Women Tshirts,8,17,1,2,10,13,5,6,3,7,4
30313,Kurtis,9,3,6,6,1,7,6,4,8,10,4
5712,Men Tshirts,5,0,9,6,2,7,3,4,3,7,4
9603,Sarees,10,14,14,0,2,12,3,11,10,3,3
23515,Sarees,10,8,14,9,18,8,3,4,10,6,3
47550,Women Tshirts,8,8,6,6,7,7,3,6,1,7,4
41547,Women Tshirts,8,2,8,8,10,3,5,6,3,7,4
50471,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
28951,Kurtis,9,5,0,6,1,7,3,8,5,10,4
3048,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
1296,Men Tshirts,5,2,9,10,12,10,3,4,3,7,4
2402,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
48651,Women Tshirts,8,18,8,6,7,13,5,4,3,7,4
27721,Kurtis,9,7,6,6,7,2,0,1,8,10,4
12910,Sarees,10,8,2,6,2,12,3,4,10,3,3
55270,Women Tops & Tunics,10,13,6,8,13,7,3,4,3,7,2
9205,Sarees,10,15,13,9,5,8,1,10,10,7,3
65250,Women Tops & Tunics,10,2,3,6,7,7,3,4,3,7,4
48082,Women Tshirts,8,0,8,2,10,13,5,6,3,7,4
28122,Kurtis,9,9,0,3,1,7,0,1,8,10,4
53185,Women Tops & Tunics,10,17,6,6,7,7,3,4,3,7,4
49314,Women Tshirts,8,17,6,8,10,13,5,6,3,7,4
23433,Sarees,10,14,13,9,2,12,3,7,1,3,3
55043,Women Tops & Tunics,10,0,6,6,7,7,3,4,3,7,4
39812,Women Tshirts,8,0,8,2,10,3,5,6,3,7,4
16675,Sarees,10,8,14,9,0,8,3,4,10,6,3
7686,Sarees,10,15,13,0,5,8,1,10,10,7,3
44274,Women Tshirts,8,17,8,2,10,3,5,6,3,7,4
42933,Women Tshirts,8,2,8,2,10,3,5,6,3,7,4
33423,Women Tshirts,8,5,8,2,10,3,2,0,3,7,4
7474,Sarees,10,8,13,0,5,14,3,1,9,3,3
25850,Kurtis,9,0,0,3,1,6,6,8,8,10,4
50555,Women Tshirts,8,8,8,2,7,13,3,4,3,7,4
57230,Women Tops & Tunics,10,3,2,2,4,0,6,8,5,11,2
65308,Women Tops & Tunics,10,2,3,2,11,0,4,5,6,12,4
22966,Sarees,10,8,14,9,18,12,3,4,10,8,3
16259,Sarees,10,8,14,9,0,8,3,4,10,8,8
12124,Sarees,10,8,12,9,0,8,3,4,10,5,3
50467,Women Tshirts,8,17,6,8,10,13,5,6,3,7,4
55713,Women Tops & Tunics,10,2,8,8,2,0,4,1,8,11,4
14945,Sarees,10,8,6,0,7,7,3,4,3,7,4
65731,Women Tops & Tunics,10,0,8,8,4,0,6,8,8,3,4
32745,Women Tshirts,8,2,1,8,10,3,2,0,3,7,4
53110,Women Tops & Tunics,10,8,6,6,11,0,3,8,3,9,4
35341,Women Tshirts,8,2,1,2,10,4,5,6,3,7,4
35005,Women Tshirts,8,2,8,8,2,2,5,6,3,7,4
64064,Women Tops & Tunics,10,0,3,8,7,7,6,4,5,7,4
4937,Men Tshirts,5,17,9,7,16,10,3,4,3,7,4
8078,Sarees,10,8,14,9,0,8,3,4,10,6,3
42244,Women Tshirts,8,0,8,8,10,4,5,6,3,7,4
51814,Women Tops & Tunics,10,13,3,2,4,0,3,4,3,7,4
10444,Sarees,10,8,14,9,18,8,3,4,10,5,3
43186,Women Tshirts,8,6,6,8,10,9,5,4,3,7,4
54151,Women Tops & Tunics,10,8,6,2,17,7,3,8,3,7,4
56395,Women Tops & Tunics,10,5,3,2,11,0,6,8,5,11,7
29741,Kurtis,9,1,0,6,1,7,0,4,8,10,4
60845,Women Tops & Tunics,10,17,8,2,11,7,4,9,5,11,0
61490,Women Tops & Tunics,10,5,3,2,2,0,6,8,2,11,4
51436,Women Tops & Tunics,10,0,8,2,11,0,0,8,2,11,1
44018,Women Tshirts,8,11,8,8,10,13,5,6,3,7,4
31519,Kurtis,9,6,0,6,1,7,3,4,8,10,4
22801,Sarees,10,15,14,0,2,8,3,1,7,13,3
48363,Women Tshirts,8,2,8,2,10,13,5,6,3,7,4
61862,Women Tops & Tunics,10,13,8,2,11,0,4,9,5,11,5
34660,Women Tshirts,8,17,1,2,10,13,0,4,3,7,4
26949,Kurtis,9,1,0,1,1,6,6,8,5,10,4
2546,Men Tshirts,5,17,7,10,12,10,3,4,3,7,4
65972,Women Tops & Tunics,10,13,3,8,4,0,3,8,3,11,2
50668,Women Tshirts,8,8,6,2,7,13,5,6,3,7,4
56314,Women Tops & Tunics,10,2,3,8,11,8,4,5,5,11,4
53339,Women Tops & Tunics,10,2,8,8,11,0,6,8,5,7,4
37224,Women Tshirts,8,18,8,8,2,2,5,6,3,7,4
57323,Women Tops & Tunics,10,5,3,2,17,0,6,8,2,11,2
18855,Sarees,10,2,14,0,2,8,3,11,10,3,3
63966,Women Tops & Tunics,10,17,8,6,7,7,6,8,5,7,4
32159,Kurtis,9,6,6,6,1,7,3,4,8,10,4
47403,Women Tshirts,8,2,6,6,7,13,3,4,3,7,4
17043,Sarees,10,15,12,0,2,1,1,11,7,13,8
49100,Women Tshirts,8,17,6,2,7,13,5,4,3,7,4
40247,Women Tshirts,8,2,8,8,10,2,5,6,3,7,4
60809,Women Tops & Tunics,10,11,1,2,17,0,4,5,2,11,4
64011,Women Tops & Tunics,10,0,8,8,11,0,4,3,5,11,0
42126,Women Tshirts,8,8,1,2,10,13,5,6,1,7,4
12802,Sarees,10,8,13,6,5,14,3,4,3,7,3
50511,Women Tshirts,8,17,8,6,10,7,5,4,3,7,4
58204,Women Tops & Tunics,10,8,3,6,7,0,3,8,3,9,4
14291,Sarees,10,8,14,9,0,8,3,4,10,6,3
22176,Sarees,10,8,14,9,18,8,3,4,10,5,3
65201,Women Tops & Tunics,10,3,8,2,11,0,6,8,6,12,4
48617,Women Tshirts,8,2,8,2,10,13,5,6,3,7,4
49684,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
7313,Men Tshirts,5,8,9,6,7,7,3,4,3,7,4
21358,Sarees,10,15,13,0,2,12,3,7,1,3,3
6409,Men Tshirts,5,8,9,7,7,7,3,4,3,7,4
12297,Sarees,10,8,14,0,3,12,3,4,10,5,3
23612,Sarees,10,15,14,9,2,8,3,4,1,3,3
21223,Sarees,10,8,13,9,2,12,3,4,1,5,3
23597,Sarees,10,8,2,9,5,12,3,7,1,3,3
56306,Women Tops & Tunics,10,17,3,8,7,0,6,8,5,7,2
18581,Sarees,10,8,12,0,2,12,3,4,9,5,3
43209,Women Tshirts,8,2,8,2,10,4,5,6,3,7,4
38397,Women Tshirts,8,17,8,2,10,9,2,6,3,7,4
25151,Sarees,10,8,14,9,0,8,3,4,10,8,3
24058,Sarees,10,15,12,0,2,1,1,11,7,13,8
12899,Sarees,10,15,13,5,5,8,1,10,10,7,3
43043,Women Tshirts,8,0,8,8,10,9,5,6,3,7,4
50189,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
20139,Sarees,10,8,14,9,18,12,3,4,10,4,3
60377,Women Tops & Tunics,10,2,6,8,7,0,3,4,3,9,4
20091,Sarees,10,15,13,0,5,8,1,10,10,7,3
58014,Women Tops & Tunics,10,13,8,8,11,0,6,8,6,12,4
19202,Sarees,10,2,13,9,5,1,3,7,10,3,3
29437,Kurtis,9,5,0,6,1,6,3,4,3,7,4
67432,Women Tops & Tunics,10,11,6,6,7,7,3,4,3,7,2
17372,Sarees,10,8,14,9,0,8,3,4,10,5,8
33342,Women Tshirts,8,2,4,4,10,3,5,6,3,7,4
54575,Women Tops & Tunics,10,8,8,8,7,0,3,4,3,9,4
20018,Sarees,10,2,14,9,5,8,3,11,1,3,3
43373,Women Tshirts,8,0,8,8,10,3,5,6,3,7,4
45898,Women Tshirts,8,17,6,6,10,7,3,4,3,7,4
53410,Women Tops & Tunics,10,18,3,2,2,0,6,8,6,12,4
23544,Sarees,10,8,14,9,18,8,3,4,10,4,3
35219,Women Tshirts,8,11,4,8,10,9,5,6,3,7,4
3935,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
